10,5.08,6.52,10.4
11,3.63,6.32,8
12,5.01,3.48,6.68
13,3.45,5.94,5
14,3.06,2.55,4.54
15,1.94,2.81,4.04
16,1.77,1.79,3.86
17,2.98,1.97,1.91
18,2.2,1.94,3.03
19,1.88,2.2,3.2
20,2.02,1.71,3.1
21,1.83,1.71,3.2
22,1.8,1.75,3.06
23,1.79,1.82,3.04
24,3.1,2.4 ,1.8
25,1.66,1.65,2.54
26,1.67,1.63,1.8
27,1.74,1.63,1.6
28,1.83,1.59,2.05
29,1.59,1.63,1.65
30,1.53,1.6,1.69
